Unnamed: 0,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,level,attack_map
13596,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,180,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,0
13597,0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0.0,0.05,1.0,0.95,0.5,1.0,1.0,27,53,0.26,0.19,0.04,0.04,0.0,0.0,0.89,0.13,mscan,12,2
13598,0,tcp,http,SF,305,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.84,0.84,0.11,0.11,normal,11,0
13599,0,tcp,smtp,SF,1814,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,194,176,0.8,0.03,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,0
13600,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,14,1.0,1.0,0.0,0.0,0.12,0.05,0.0,255,14,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,1
13601,0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,1,0.04,1.0,0.96,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,1.0,0.95,0.0,saint,19,2
13602,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3,255,251,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,back,14,1
13603,0,tcp,http,SF,296,873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
13604,0,tcp,pop_3,SF,36,236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,3,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,0,4
13605,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,1.0,0.0,1.0,0.67,0.0,0.0,0.0,0.0,warezmaster,18,4
13606,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,6,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,1
13607,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,13,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,13,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,1
13608,0,tcp,http,SF,339,2432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,255,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,normal,21,0
13609,8128,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,59,0.23,0.04,0.0,0.0,0.0,0.02,0.11,0.22,processtable,8,1
13610,0,tcp,telnet,SF,129,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,guess_passwd,15,4
13611,0,tcp,smtp,SF,1227,390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,9,0.04,0.02,0.0,0.0,0.0,0.0,0.38,0.0,normal,18,0
13612,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,201,0.79,0.01,0.79,0.0,0.0,0.0,0.0,0.0,smurf,18,1
13613,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,28,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,warezmaster,12,4
13614,0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,1,0.07,1.0,0.93,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,1.0,0.91,0.0,satan,20,2
13615,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,8,0.0,0.0,1.0,1.0,0.04,0.08,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,1
13616,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,9,0.0,0.0,1.0,1.0,0.03,0.06,0.0,148,9,0.06,0.08,0.01,0.0,0.0,0.0,1.0,1.0,neptune,18,1
13617,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,100,0.39,0.14,0.0,0.0,0.0,0.0,0.59,0.0,mailbomb,11,1
13618,0,tcp,http,SF,278,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21,0
13619,0,tcp,http,SF,234,9283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,normal,21,0
13620,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,6,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,6,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,1
13621,0,tcp,http,SF,231,873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,26,231,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,normal,21,0
13622,0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,7,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20,1
13623,0,tcp,http,SF,241,14276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,8,255,1.0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,normal,21,0
13624,0,tcp,http,SF,218,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89,255,1.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,normal,21,0
13625,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,1.0,1.0,0.0,0.0,0.55,0.1,0.0,255,58,0.23,0.02,0.01,0.0,0.97,1.0,0.0,0.0,neptune,18,1
13626,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,244,225,0.92,0.01,0.0,0.0,0.0,0.0,0.04,0.0,guess_passwd,13,4
13627,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,9,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,9,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,18,1
13628,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,204,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,0
13629,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,16,0.82,0.62,0.18,0.38,0.06,0.06,0.0,255,16,0.06,0.06,0.0,0.0,0.82,0.62,0.18,0.38,neptune,20,1
13630,0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.75,0.5,0.5,0.75,0.0,255,127,0.5,0.01,0.0,0.0,0.0,0.0,0.67,0.33,mscan,12,2
13631,0,tcp,http,SF,265,5697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,41,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal,21,0
13632,0,udp,domain_u,SF,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,18,0
13633,7662,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,165,0.65,0.02,0.0,0.0,0.51,0.49,0.01,0.01,processtable,18,1
13634,0,tcp,http,SF,299,677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,20,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,normal,21,0
13635,903,tcp,http,RSTR,59424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.02,0.02,apache2,14,1
13636,5,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,17,4
13637,0,tcp,http,SF,241,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
13638,8124,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,80,0.31,0.02,0.0,0.0,0.68,0.57,0.01,0.03,processtable,17,1
13639,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18,1
13640,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,0.0,0.0,0.0,0.0,0.14,0.07,0.0,255,18,0.07,0.54,0.99,0.0,0.0,0.0,0.01,0.0,normal,4,0
13641,0,tcp,exec,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,15,0.0,0.0,1.0,1.0,0.1,0.06,0.0,255,15,0.06,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20,1
13642,0,tcp,http,SF,479,8871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
13643,0,tcp,http,SF,213,174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84,255,1.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,normal,21,0
13644,5,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,18,4
13645,0,tcp,http,SF,208,2404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,2,41,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,normal,21,0
13646,0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,8,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,19,1
13647,1,tcp,smtp,SF,860,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,94,104,0.37,0.07,0.01,0.02,0.0,0.0,0.0,0.0,normal,21,0
13648,0,tcp,http,SF,286,16446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,normal,21,0
13649,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.25,0.25,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.05,0.05,back,16,1
13650,0,udp,private,SF,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,normal,17,0
13651,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf,19,1
13652,0,tcp,http,SF,218,943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,226,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,normal,21,0
13653,0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,9,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,9,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20,1
13654,0,tcp,http,SF,321,453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
13655,7220,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,248,0.97,0.02,0.0,0.0,0.33,0.34,0.04,0.02,processtable,18,1
13656,0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,1.0,1.0,0.33,1.0,1.0,255,36,0.14,0.03,0.0,0.0,0.0,0.0,0.52,0.97,mscan,14,2
13657,0,udp,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,1,0.0,0.0,0.0,0.0,0.01,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,satan,15,2
13658,0,tcp,http,SF,228,269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74,255,1.0,0.0,0.01,0.07,0.01,0.0,0.0,0.0,normal,21,0
13659,5,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,18,4
13660,0,tcp,http,SF,305,6305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,241,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,normal,21,0
13661,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,1.0,1.0,0.0,0.0,0.08,0.21,0.0,255,3,0.01,0.17,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,1
13662,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,1,0.07,0.0,0.91,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.05,0.0,0.93,1.0,saint,18,2
13663,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,11,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,1
13664,0,udp,private,SF,52,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,17,0
13665,0,tcp,http,SF,197,27533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,52,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal,21,0
13666,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,7,0.03,0.98,0.0,0.0,0.13,0.0,0.87,1.0,normal,12,0
13667,0,tcp,smtp,SF,747,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229,148,0.59,0.03,0.0,0.01,0.0,0.0,0.0,0.0,normal,21,0
13668,0,udp,private,SF,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,normal,17,0
13669,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,20,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,1
13670,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,20,1.0,1.0,0.0,0.0,0.12,0.08,0.0,255,20,0.08,0.09,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18,1
13671,0,tcp,efs,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,1.0,1.0,0.0,0.0,0.01,0.08,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,1
13672,0,tcp,http,SF,322,1567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,normal,21,0
13673,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,230,0.9,0.1,0.0,0.0,0.0,0.0,0.09,0.0,mailbomb,14,1
13674,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,smurf,18,1
13675,0,udp,domain_u,SF,44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,150,0.0,0.0,0.0,0.0,0.99,0.03,0.01,255,236,0.93,0.01,0.0,0.0,0.0,0.0,0.0,0.0,normal,20,0
13676,0,tcp,http,SF,333,1234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
13677,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,20,0.0,0.0,1.0,1.0,0.18,0.05,0.0,255,20,0.08,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,1
13678,0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,16,1.0,1.0,0.0,0.0,0.09,0.09,0.0,255,16,0.06,0.1,0.0,0.0,1.0,1.0,0.0,0.0,neptune,18,1
13679,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,18,0.0,0.0,1.0,1.0,0.07,0.05,0.0,255,18,0.07,0.05,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,1
13680,0,udp,private,SF,56,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,normal,17,0
13681,0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,158,74,0.34,0.02,0.01,0.03,1.0,0.72,0.0,0.28,mscan,17,2
13682,0,tcp,http,SF,316,9443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
13683,4,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,245,0.96,0.01,0.0,0.0,0.0,0.0,0.0,0.0,guess_passwd,18,4
13684,0,udp,domain_u,SF,22,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23,241,0.78,0.09,0.78,0.01,0.0,0.0,0.22,0.0,normal,21,0
13685,4,tcp,pop_3,SF,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,232,0.91,0.02,0.0,0.0,0.0,0.0,0.02,0.0,guess_passwd,16,4
13686,0,udp,private,SF,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,normal,17,0
13687,0,tcp,http,SF,198,1054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,27,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,21,0
13688,0,tcp,http,SF,244,2864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0.0,0.0,0.0,0.0,1.0,0.0,0.64,2,32,1.0,0.0,0.5,0.09,0.0,0.0,0.0,0.0,normal,21,0
13689,0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,8,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,8,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20,1
13690,0,tcp,http,SF,240,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,20,0.0,0.05,0.0,0.0,1.0,0.0,0.15,152,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,normal,21,0
13691,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,16,0.0,0.0,1.0,1.0,0.14,0.05,0.0,255,16,0.06,0.05,0.0,0.0,0.35,0.0,0.65,1.0,neptune,21,1
13692,0,tcp,mtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,7,1.0,1.0,0.0,0.0,0.06,0.07,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,neptune,21,1
13693,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0.0,0.0,0.0,0.0,0.02,1.0,0.0,255,1,0.0,0.7,0.98,0.0,0.0,0.0,0.02,0.0,satan,19,2
13694,0,udp,domain_u,SF,45,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0.0,0.0,0.0,0.0,1.0,0.0,0.17,46,215,0.87,0.04,0.87,0.01,0.0,0.0,0.13,0.0,normal,21,0
13695,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.8,1.0,0.2,0.8,1.0,255,24,0.09,0.03,0.0,0.0,0.0,0.0,0.49,1.0,mscan,14,2
13696,0,tcp,ftp_data,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,18,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,18,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,20,1
13697,805,tcp,http,RSTR,55044,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,49,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.23,0.23,apache2,15,1
13698,4,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.02,0.0,guess_passwd,18,4
13699,0,tcp,rje,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,10,0.0,0.0,1.0,1.0,0.04,0.05,0.0,255,10,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,neptune,21,1
13700,0,tcp,finger,SF,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,11,0.11,0.17,0.06,0.27,0.0,0.0,0.0,0.0,normal,21,0
13701,0,tcp,http,SF,191,12783,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,20,0.0,0.0,0.0,0.0,1.0,0.0,0.15,2,255,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,normal,21,0
13702,0,tcp,http,SF,222,10372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,74,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,normal,21,0
